id,name,family,price
23048,SeaShell Sweatshirt,Sweatshirt,84.6
23049,PeachPuff Sweatshirt,Sweatshirt,47.85
23050,NavajoWhite Jacket,Jacket,55.06
23051,Gray Sweatshirt,Sweatshirt,46.76
23052,Navy Sweatshirt,Sweatshirt,31.33
23053,LightGray Shirt,Shirt,28.55
23054,PowderBlue Sweatshirt,Sweatshirt,33.07
23055,MidnightBlue Shirt,Shirt,36.19
23056,PaleGoldenRod Jacket,Jacket,49.47
23057,LightSteelBlue Sweatshirt,Sweatshirt,23.43
23058,Aquamarine Sweatshirt,Sweatshirt,21.35
23059,HoneyDew Shirt,Shirt,61.03
23060,LightCoral Shirt,Shirt,42.41
23061,Yellow Sweatshirt,Sweatshirt,21.55
23062,DarkTurquoise Jacket,Jacket,45.12
23063,Blue Shirt,Shirt,88.54
23064,CadetBlue Sweatshirt,Sweatshirt,51.21
23065,LightGoldenRodYellow Shirt,Shirt,47.87
23066,LightCoral Sweatshirt,Sweatshirt,55.09
23067,FireBrick Shirt,Shirt,64.64
23068,Tomato Sweatshirt,Sweatshirt,44.71
23069,DarkSalmon Jacket,Jacket,67.79
23070,Wheat Jacket,Jacket,56.19
23071,Silver Sweatshirt,Sweatshirt,30.42
23072,Maroon Sweatshirt,Sweatshirt,50.14
23073,LightSlateGray Sweatshirt,Sweatshirt,34.25
23074,MediumSlateBlue Jacket,Jacket,25.33
23075,Turquoise Sweatshirt,Sweatshirt,61.74
23076,SandyBrown Sweatshirt,Sweatshirt,34.77
23077,DarkMagenta Jacket,Jacket,89.32
23078,LightSteelBlue Sweatshirt,Sweatshirt,59.51
23079,MediumBlue Jacket,Jacket,59.43
23080,CadetBlue Sweatshirt,Sweatshirt,31.19
23081,Turquoise Sweatshirt,Sweatshirt,32.54
23082,MediumSlateBlue Sweatshirt,Sweatshirt,43.59
23083,DeepPink Jacket,Jacket,82.59
23084,AliceBlue Jacket,Jacket,96.78
23085,Lime Shirt,Shirt,77.16
23086,FloralWhite Shirt,Shirt,86.65
23087,Yellow Sweatshirt,Sweatshirt,62.12
23088,CornflowerBlue Sweatshirt,Sweatshirt,79.46
23089,Gold Jacket,Jacket,22.48
23090,MediumAquaMarine Shirt,Shirt,34.5
23091,Orange Sweatshirt,Sweatshirt,62.78
23092,Orchid Jacket,Jacket,48.04
23093,Moccasin Shirt,Shirt,42.27
23094,PaleGreen Jacket,Jacket,58.88
23095,CadetBlue Jacket,Jacket,79.12
23096,Indigo Sweatshirt,Sweatshirt,30.96
23097,FloralWhite Sweatshirt,Sweatshirt,99.54
23098,DarkCyan Shirt,Shirt,56.32
23099,DarkKhaki Shirt,Shirt,70.36
23100,MediumVioletRed Shirt,Shirt,67.08
23101,MediumOrchid Sweatshirt,Sweatshirt,35.29
23102,DarkGoldenRod Shirt,Shirt,37.07
23103,Chartreuse Sweatshirt,Sweatshirt,21.42
23104,Navy Sweatshirt,Sweatshirt,23.64
23105,HotPink Shirt,Shirt,35.21
23106,PaleVioletRed Jacket,Jacket,97.69
23107,Moccasin Sweatshirt,Sweatshirt,71.95
23108,Violet Shirt,Shirt,23.19
23109,SpringGreen Shirt,Shirt,93.34
23110,LightGoldenRodYellow Shirt,Shirt,65.7
23111,White Sweatshirt,Sweatshirt,69.42
23112,DarkSalmon Jacket,Jacket,39.0
23113,DarkGreen Sweatshirt,Sweatshirt,49.88
23114,Peru Shirt,Shirt,88.56
23115,Peru Shirt,Shirt,21.25
23116,Indigo Shirt,Shirt,30.77
23117,SpringGreen Jacket,Jacket,40.61
23118,LightGreen Shirt,Shirt,63.2
23119,PowderBlue Sweatshirt,Sweatshirt,89.86
23120,Linen Sweatshirt,Sweatshirt,48.29
23121,Cornsilk Sweatshirt,Sweatshirt,32.41
23122,DarkSlateBlue Shirt,Shirt,65.83
23123,DarkGray Sweatshirt,Sweatshirt,45.2
23124,MidnightBlue Sweatshirt,Sweatshirt,97.12
23125,Indigo Sweatshirt,Sweatshirt,96.26
23126,DarkRed Sweatshirt,Sweatshirt,58.19
23127,OldLace Shirt,Shirt,49.33
23128,Peru Shirt,Shirt,38.93
23129,IndianRed Sweatshirt,Sweatshirt,92.35
23130,SlateBlue Shirt,Shirt,90.06
23131,MediumPurple Sweatshirt,Sweatshirt,70.3
23132,MediumAquaMarine Shirt,Shirt,60.56
23133,LightBlue Sweatshirt,Sweatshirt,95.24
23134,DarkOliveGreen Sweatshirt,Sweatshirt,89.74
23135,Aquamarine Sweatshirt,Sweatshirt,59.31
23136,DarkGoldenRod Shirt,Shirt,77.16
23137,GoldenRod Jacket,Jacket,63.79
23138,Brown Sweatshirt,Sweatshirt,91.72
23139,Navy Jacket,Jacket,81.7
23140,OrangeRed Jacket,Jacket,51.5
23141,BurlyWood Sweatshirt,Sweatshirt,91.37
23142,DarkMagenta Sweatshirt,Sweatshirt,72.6
23143,PaleTurquoise Sweatshirt,Sweatshirt,49.7
23144,Olive Sweatshirt,Sweatshirt,56.73
23145,Olive Sweatshirt,Sweatshirt,68.35
23146,DarkOrange Sweatshirt,Sweatshirt,65.06
23147,WhiteSmoke Sweatshirt,Sweatshirt,46.27
23148,DarkCyan Shirt,Shirt,97.64
23149,ForestGreen Sweatshirt,Sweatshirt,55.65
23150,LightSeaGreen Sweatshirt,Sweatshirt,57.17
23151,DarkGoldenRod Sweatshirt,Sweatshirt,41.59
23152,MediumPurple Sweatshirt,Sweatshirt,22.75
23153,PaleVioletRed Sweatshirt,Sweatshirt,46.28
23154,Thistle Shirt,Shirt,20.61
23155,CadetBlue Sweatshirt,Sweatshirt,95.2
23156,SlateBlue Shirt,Shirt,51.43
23157,SteelBlue Sweatshirt,Sweatshirt,55.31
23158,NavajoWhite Sweatshirt,Sweatshirt,89.95
23159,DarkSlateBlue Sweatshirt,Sweatshirt,37.19
23160,HoneyDew Sweatshirt,Sweatshirt,75.88
23161,LightCyan Jacket,Jacket,73.34
23162,Cyan Shirt,Shirt,67.17
23163,FloralWhite Shirt,Shirt,78.08
23164,Black Shirt,Shirt,67.31
23165,PaleTurquoise Sweatshirt,Sweatshirt,92.09
23166,Brown Sweatshirt,Sweatshirt,76.42
23167,LightSteelBlue Shirt,Shirt,57.87
23168,LightCyan Sweatshirt,Sweatshirt,50.68
23169,SeaGreen Sweatshirt,Sweatshirt,72.04
23170,LightCoral Sweatshirt,Sweatshirt,98.63
23171,Wheat Sweatshirt,Sweatshirt,52.75
23172,Moccasin Jacket,Jacket,44.68
23173,LightCoral Shirt,Shirt,23.23
23174,Cornsilk Shirt,Shirt,70.67
23175,AliceBlue Shirt,Shirt,62.72
23176,Aqua Shirt,Shirt,56.29
23177,DarkSalmon Shirt,Shirt,97.55
23178,LightYellow Sweatshirt,Sweatshirt,79.3
23179,PaleGoldenRod Sweatshirt,Sweatshirt,43.61
23180,DarkOrchid Sweatshirt,Sweatshirt,70.88
23181,Purple Shirt,Shirt,85.45
23182,Gray Shirt,Shirt,73.37
23183,LavenderBlush Shirt,Shirt,97.87
23184,SteelBlue Sweatshirt,Sweatshirt,93.34
23185,DarkSlateGray Shirt,Shirt,68.75
23186,GhostWhite Sweatshirt,Sweatshirt,32.21
23187,DarkSlateGray Sweatshirt,Sweatshirt,80.91
23188,MediumSpringGreen Shirt,Shirt,52.35
23189,AntiqueWhite Sweatshirt,Sweatshirt,42.15
23190,MediumTurquoise Shirt,Shirt,66.62
23191,SandyBrown Jacket,Jacket,54.66
23192,Indigo Shirt,Shirt,85.68
23193,MediumSeaGreen Jacket,Jacket,49.58
23194,DarkViolet Sweatshirt,Sweatshirt,64.24
23195,Snow Sweatshirt,Sweatshirt,56.59
23196,MediumPurple Sweatshirt,Sweatshirt,38.28
23197,WhiteSmoke Shirt,Shirt,49.48
23198,NavajoWhite Shirt,Shirt,92.65
23199,Bisque Sweatshirt,Sweatshirt,59.93
23200,MediumAquaMarine Sweatshirt,Sweatshirt,82.9
23201,Sienna Shirt,Shirt,74.0
23202,AliceBlue Sweatshirt,Sweatshirt,90.24
23203,HoneyDew Sweatshirt,Sweatshirt,54.96
23204,LemonChiffon Sweatshirt,Sweatshirt,31.98
23205,CadetBlue Shirt,Shirt,59.45
23206,LightSkyBlue Shirt,Shirt,29.48
23207,DarkSeaGreen Shirt,Shirt,87.9
23208,BurlyWood Sweatshirt,Sweatshirt,40.64
23209,MediumTurquoise Shirt,Shirt,29.89
23210,DarkGray Sweatshirt,Sweatshirt,68.48
23211,PaleTurquoise Jacket,Jacket,73.41
23212,LightGreen Jacket,Jacket,47.21
23213,MediumTurquoise Sweatshirt,Sweatshirt,44.54
23214,OliveDrab Jacket,Jacket,67.47
23215,HoneyDew Shirt,Shirt,35.18
23216,Teal Shirt,Shirt,70.67
23217,Chocolate Sweatshirt,Sweatshirt,63.33
23218,DimGray Sweatshirt,Sweatshirt,75.28
23219,PaleVioletRed Jacket,Jacket,46.7
23220,Olive Jacket,Jacket,99.54
23221,LawnGreen Jacket,Jacket,73.04
23222,CornflowerBlue Sweatshirt,Sweatshirt,29.41
23223,LightGray Shirt,Shirt,57.61
23224,MidnightBlue Shirt,Shirt,83.75
23225,Cyan Shirt,Shirt,70.15
23226,Cornsilk Jacket,Jacket,63.38
23227,Azure Shirt,Shirt,74.31
23228,LimeGreen Shirt,Shirt,35.37
23229,Violet Sweatshirt,Sweatshirt,92.78
23230,Indigo Sweatshirt,Sweatshirt,88.53
23231,LightGoldenRodYellow Shirt,Shirt,77.26
23232,PapayaWhip Sweatshirt,Sweatshirt,57.16
23233,LemonChiffon Jacket,Jacket,73.63
23234,WhiteSmoke Sweatshirt,Sweatshirt,92.55
23235,MediumVioletRed Shirt,Shirt,69.45
23236,LightCoral Shirt,Shirt,52.15
23237,Gainsboro Sweatshirt,Sweatshirt,39.34
23238,DarkRed Sweatshirt,Sweatshirt,84.65
23239,DarkOrchid Sweatshirt,Sweatshirt,38.51
23240,BurlyWood Sweatshirt,Sweatshirt,85.38
23241,Sienna Sweatshirt,Sweatshirt,94.66
23242,SpringGreen Shirt,Shirt,64.06
23243,SeaGreen Shirt,Shirt,49.68
23244,Turquoise Sweatshirt,Sweatshirt,67.64
23245,DarkViolet Shirt,Shirt,39.7
23246,MediumAquaMarine Shirt,Shirt,87.68
23247,Navy Sweatshirt,Sweatshirt,35.74
23248,DarkGray Shirt,Shirt,42.81
23249,MediumVioletRed Shirt,Shirt,70.07
23250,LightSteelBlue Sweatshirt,Sweatshirt,85.32
23251,NavajoWhite Shirt,Shirt,45.2
23252,Chartreuse Sweatshirt,Sweatshirt,42.56
23253,SaddleBrown Shirt,Shirt,26.02
23254,DarkGray Jacket,Jacket,49.5
23255,SpringGreen Sweatshirt,Sweatshirt,65.88
23256,RoyalBlue Shirt,Shirt,55.5
23257,MintCream Sweatshirt,Sweatshirt,73.87
23258,PapayaWhip Sweatshirt,Sweatshirt,49.29
23259,LightCoral Jacket,Jacket,74.57
23260,AliceBlue Shirt,Shirt,71.86
23261,DarkKhaki Sweatshirt,Sweatshirt,44.85
23262,Wheat Sweatshirt,Sweatshirt,25.98
23263,Sienna Sweatshirt,Sweatshirt,85.4
23264,IndianRed Jacket,Jacket,99.81
23265,LightGray Sweatshirt,Sweatshirt,76.96
23266,SpringGreen Jacket,Jacket,31.83
23267,DarkRed Shirt,Shirt,70.47
23268,Olive Jacket,Jacket,27.21
23269,OldLace Shirt,Shirt,51.04
23270,Olive Shirt,Shirt,32.4
23271,SeaShell Shirt,Shirt,96.63
23272,BurlyWood Jacket,Jacket,24.97
23273,Aqua Sweatshirt,Sweatshirt,22.76
23274,Black Jacket,Jacket,98.58
23275,OrangeRed Shirt,Shirt,73.77
23276,Salmon Sweatshirt,Sweatshirt,50.53
23277,SeaShell Shirt,Shirt,79.32
23278,OliveDrab Sweatshirt,Sweatshirt,38.85
23279,DodgerBlue Shirt,Shirt,56.07
23280,DarkRed Shirt,Shirt,26.69
23281,LightGreen Jacket,Jacket,23.05
23282,DarkOrchid Sweatshirt,Sweatshirt,33.47
23283,GoldenRod Sweatshirt,Sweatshirt,68.72
23284,Gold Shirt,Shirt,97.12
23285,OrangeRed Sweatshirt,Sweatshirt,91.34
23286,Silver Sweatshirt,Sweatshirt,74.16
23287,IndianRed Sweatshirt,Sweatshirt,88.13
23288,Magenta Shirt,Shirt,32.68
23289,MediumSeaGreen Shirt,Shirt,89.87
23290,Tomato Sweatshirt,Sweatshirt,46.97
23291,Aquamarine Sweatshirt,Sweatshirt,42.75
23292,Snow Sweatshirt,Sweatshirt,48.13
23293,Black Jacket,Jacket,69.9
23294,Lavender Jacket,Jacket,93.37
23295,Ivory Jacket,Jacket,69.32
23296,Violet Sweatshirt,Sweatshirt,93.0
23297,Azure Jacket,Jacket,55.87
23298,Violet Sweatshirt,Sweatshirt,52.81
23299,GoldenRod Shirt,Shirt,55.95
23300,Gray Shirt,Shirt,86.04
23301,DarkRed Sweatshirt,Sweatshirt,60.67
23302,DimGray Sweatshirt,Sweatshirt,71.67
23303,Peru Shirt,Shirt,39.46
23304,BlueViolet Shirt,Shirt,33.16
23305,SeaShell Sweatshirt,Sweatshirt,49.65
23306,HoneyDew Sweatshirt,Sweatshirt,99.19
23307,DarkKhaki Sweatshirt,Sweatshirt,86.79
23308,LightCoral Sweatshirt,Sweatshirt,41.51
23309,Magenta Sweatshirt,Sweatshirt,63.64
23310,PowderBlue Jacket,Jacket,75.66
23311,LightCoral Shirt,Shirt,44.37
23312,DarkRed Shirt,Shirt,79.09
23313,LightCoral Sweatshirt,Sweatshirt,87.32
23314,SlateBlue Sweatshirt,Sweatshirt,62.24
23315,SteelBlue Jacket,Jacket,73.0
23316,BlueViolet Jacket,Jacket,99.75
23317,AliceBlue Sweatshirt,Sweatshirt,31.89
23318,HotPink Jacket,Jacket,44.36
23319,MediumTurquoise Jacket,Jacket,57.11
23320,Tan Sweatshirt,Sweatshirt,58.6
23321,MediumSeaGreen Sweatshirt,Sweatshirt,62.92
23322,Maroon Shirt,Shirt,27.84
23323,SkyBlue Sweatshirt,Sweatshirt,96.6
23324,LightSeaGreen Sweatshirt,Sweatshirt,94.43
23325,AntiqueWhite Shirt,Shirt,85.21
23326,BlanchedAlmond Shirt,Shirt,20.47
23327,WhiteSmoke Sweatshirt,Sweatshirt,70.76
23328,DarkRed Shirt,Shirt,53.12
23329,DarkGray Jacket,Jacket,23.01
23330,DarkCyan Sweatshirt,Sweatshirt,37.26
23331,DarkBlue Shirt,Shirt,51.7
23332,Beige Sweatshirt,Sweatshirt,97.22
23333,DarkSalmon Shirt,Shirt,73.64
23334,SeaShell Sweatshirt,Sweatshirt,76.62
23335,DarkBlue Shirt,Shirt,54.25
23336,Aqua Shirt,Shirt,88.33
23337,SandyBrown Sweatshirt,Sweatshirt,47.89
23338,FireBrick Shirt,Shirt,92.67
23339,OldLace Sweatshirt,Sweatshirt,44.6
23340,DarkRed Jacket,Jacket,59.82
23341,DarkCyan Shirt,Shirt,56.58
23342,SteelBlue Jacket,Jacket,41.83
23343,MediumSeaGreen Shirt,Shirt,92.36
23344,Teal Sweatshirt,Sweatshirt,91.23
23345,Bisque Shirt,Shirt,72.65
23346,LightSkyBlue Shirt,Shirt,48.41
23347,MediumSpringGreen Sweatshirt,Sweatshirt,57.81
23348,Green Sweatshirt,Sweatshirt,71.69
23349,MediumBlue Shirt,Shirt,95.41
23350,MediumSpringGreen Sweatshirt,Sweatshirt,45.61
23351,Pink Sweatshirt,Sweatshirt,82.02
23352,DarkOrchid Sweatshirt,Sweatshirt,54.22
23353,Magenta Sweatshirt,Sweatshirt,55.0
23354,Pink Jacket,Jacket,89.87
23355,MediumPurple Sweatshirt,Sweatshirt,61.83
23356,DarkGreen Sweatshirt,Sweatshirt,88.09
23357,CadetBlue Sweatshirt,Sweatshirt,92.33
23358,LightPink Shirt,Shirt,31.15
23359,OrangeRed Shirt,Shirt,20.3
23360,PaleGoldenRod Shirt,Shirt,90.46
23361,LightPink Shirt,Shirt,92.37
23362,SkyBlue Sweatshirt,Sweatshirt,65.98
23363,CornflowerBlue Sweatshirt,Sweatshirt,78.39
23364,LightSalmon Sweatshirt,Sweatshirt,73.44
23365,MediumOrchid Sweatshirt,Sweatshirt,67.81
23366,LightGoldenRodYellow Jacket,Jacket,27.09
23367,Turquoise Jacket,Jacket,46.08
23368,DarkSalmon Jacket,Jacket,78.39
23369,MediumPurple Shirt,Shirt,30.48
23370,Aqua Sweatshirt,Sweatshirt,96.24
23371,Salmon Shirt,Shirt,90.81
23372,MediumVioletRed Shirt,Shirt,90.63
23373,Black Sweatshirt,Sweatshirt,86.69
23374,Tan Shirt,Shirt,87.21
23375,HoneyDew Sweatshirt,Sweatshirt,37.59
23376,PeachPuff Shirt,Shirt,39.11
23377,Lavender Shirt,Shirt,98.77
23378,PaleVioletRed Sweatshirt,Sweatshirt,71.71
23379,Navy Shirt,Shirt,46.02
23380,HotPink Sweatshirt,Sweatshirt,47.38
23381,SlateBlue Sweatshirt,Sweatshirt,48.47
23382,Teal Sweatshirt,Sweatshirt,47.24
23383,Moccasin Sweatshirt,Sweatshirt,43.63
23384,MintCream Shirt,Shirt,65.93
23385,Aqua Shirt,Shirt,75.64
23386,Gainsboro Shirt,Shirt,66.54
23387,Aqua Sweatshirt,Sweatshirt,90.53
23388,DarkKhaki Shirt,Shirt,62.75
23389,DeepPink Shirt,Shirt,57.69
23390,SaddleBrown Shirt,Shirt,50.89
23391,LightGray Jacket,Jacket,86.03
23392,YellowGreen Sweatshirt,Sweatshirt,47.74
23393,Wheat Sweatshirt,Sweatshirt,93.64
23394,Sienna Sweatshirt,Sweatshirt,37.56
23395,LemonChiffon Sweatshirt,Sweatshirt,40.37
23396,PaleVioletRed Shirt,Shirt,50.76
23397,PapayaWhip Shirt,Shirt,34.16
23398,SeaShell Shirt,Shirt,51.16
23399,LightSkyBlue Sweatshirt,Sweatshirt,62.92
23400,SeaGreen Sweatshirt,Sweatshirt,43.06
23401,Salmon Jacket,Jacket,82.75
23402,YellowGreen Sweatshirt,Sweatshirt,85.07
23403,DarkSlateBlue Sweatshirt,Sweatshirt,54.57
23404,DarkOliveGreen Sweatshirt,Sweatshirt,64.77
23405,NavajoWhite Sweatshirt,Sweatshirt,20.57
23406,LightSkyBlue Sweatshirt,Sweatshirt,79.56
23407,NavajoWhite Sweatshirt,Sweatshirt,97.23
23408,Navy Shirt,Shirt,21.01
23409,FireBrick Jacket,Jacket,25.76
23410,DarkGreen Shirt,Shirt,65.71
23411,Navy Shirt,Shirt,44.63
23412,Indigo Shirt,Shirt,93.89
23413,OrangeRed Sweatshirt,Sweatshirt,54.7
23414,CornflowerBlue Shirt,Shirt,20.91
23415,Cyan Sweatshirt,Sweatshirt,64.71
23416,SandyBrown Jacket,Jacket,33.48
23417,WhiteSmoke Shirt,Shirt,63.51
23418,LavenderBlush Jacket,Jacket,85.97
23419,MediumVioletRed Jacket,Jacket,39.09
23420,DarkOliveGreen Sweatshirt,Sweatshirt,43.38
23421,Cornsilk Jacket,Jacket,72.0
23422,Linen Shirt,Shirt,49.3
23423,Turquoise Shirt,Shirt,89.67
23424,MediumPurple Shirt,Shirt,53.15
23425,LightSalmon Shirt,Shirt,30.93
23426,LightGoldenRodYellow Jacket,Jacket,40.06
23427,OrangeRed Shirt,Shirt,82.62
23428,DarkRed Jacket,Jacket,91.5
23429,AliceBlue Jacket,Jacket,24.29
23430,NavajoWhite Sweatshirt,Sweatshirt,67.07
23431,DarkViolet Shirt,Shirt,53.55
23432,Beige Jacket,Jacket,57.26
23433,Gainsboro Sweatshirt,Sweatshirt,93.09
23434,BlueViolet Sweatshirt,Sweatshirt,74.25
23435,Lime Shirt,Shirt,20.14
23436,LavenderBlush Sweatshirt,Sweatshirt,79.85
23437,RosyBrown Sweatshirt,Sweatshirt,29.16
23438,RoyalBlue Sweatshirt,Sweatshirt,63.15
23439,LightSteelBlue Jacket,Jacket,25.65
23440,SaddleBrown Shirt,Shirt,73.96
23441,Snow Shirt,Shirt,66.0
23442,Pink Jacket,Jacket,76.98
23443,LightGray Shirt,Shirt,35.79
23444,DeepPink Shirt,Shirt,78.27
23445,LimeGreen Shirt,Shirt,73.09
23446,Bisque Jacket,Jacket,35.46
23447,GreenYellow Sweatshirt,Sweatshirt,78.75
23448,DarkKhaki Shirt,Shirt,97.93
23449,OrangeRed Sweatshirt,Sweatshirt,69.38
23450,LightSalmon Sweatshirt,Sweatshirt,81.61
23451,White Shirt,Shirt,42.17
23452,DarkKhaki Sweatshirt,Sweatshirt,35.5
23453,LawnGreen Jacket,Jacket,57.75
23454,Green Shirt,Shirt,50.58
23455,CadetBlue Sweatshirt,Sweatshirt,25.75
23456,MediumSeaGreen Sweatshirt,Sweatshirt,62.79
23457,DarkViolet Shirt,Shirt,28.39
23458,DarkSlateBlue Sweatshirt,Sweatshirt,20.17
23459,Thistle Sweatshirt,Sweatshirt,52.59
23460,LightSteelBlue Shirt,Shirt,45.16
23461,Teal Shirt,Shirt,50.92
23462,Fuchsia Shirt,Shirt,64.12
23463,Purple Sweatshirt,Sweatshirt,74.01
23464,Coral Sweatshirt,Sweatshirt,79.09
23465,LemonChiffon Sweatshirt,Sweatshirt,97.67
23466,LightCyan Jacket,Jacket,79.26
23467,Lime Shirt,Shirt,77.98
23468,MediumOrchid Shirt,Shirt,25.63
23469,PaleGreen Sweatshirt,Sweatshirt,99.87
23470,PaleGreen Sweatshirt,Sweatshirt,77.19
23471,MediumTurquoise Shirt,Shirt,79.77
23472,MintCream Shirt,Shirt,82.93
23473,MediumSpringGreen Jacket,Jacket,56.17
23474,Yellow Shirt,Shirt,59.55
23475,SlateGray Sweatshirt,Sweatshirt,56.66
23476,DarkSlateGray Shirt,Shirt,30.46
23477,Turquoise Jacket,Jacket,21.12
23478,OldLace Sweatshirt,Sweatshirt,37.45
23479,DarkOrchid Shirt,Shirt,70.63
23480,MediumTurquoise Jacket,Jacket,45.08
23481,Maroon Sweatshirt,Sweatshirt,31.03
23482,DarkOrange Sweatshirt,Sweatshirt,92.05
23483,CornflowerBlue Sweatshirt,Sweatshirt,75.93
23484,LightSkyBlue Sweatshirt,Sweatshirt,74.4
23485,MidnightBlue Sweatshirt,Sweatshirt,54.91
23486,LightBlue Jacket,Jacket,87.84
23487,CornflowerBlue Shirt,Shirt,52.7
23488,MistyRose Jacket,Jacket,86.52
23489,LightGray Shirt,Shirt,58.09
23490,Red Shirt,Shirt,86.97
23491,Sienna Jacket,Jacket,59.81
23492,Blue Jacket,Jacket,75.46
23493,Sienna Sweatshirt,Sweatshirt,64.98
23494,MediumSpringGreen Sweatshirt,Sweatshirt,48.36
23495,HoneyDew Sweatshirt,Sweatshirt,38.07
23496,LightSeaGreen Sweatshirt,Sweatshirt,74.04
23497,PaleTurquoise Sweatshirt,Sweatshirt,98.01
23498,MistyRose Jacket,Jacket,21.11
23499,Magenta Jacket,Jacket,43.11
23500,MistyRose Shirt,Shirt,65.73
23501,AntiqueWhite Sweatshirt,Sweatshirt,92.16
23502,DarkTurquoise Sweatshirt,Sweatshirt,60.94
23503,OrangeRed Shirt,Shirt,35.2
23504,SaddleBrown Sweatshirt,Sweatshirt,44.91
23505,DarkViolet Shirt,Shirt,45.15
23506,DarkKhaki Shirt,Shirt,65.11
23507,LightGreen Sweatshirt,Sweatshirt,65.4
23508,Teal Shirt,Shirt,95.34
23509,Aquamarine Jacket,Jacket,85.75
23510,Aquamarine Shirt,Shirt,75.84
23511,LightBlue Shirt,Shirt,96.44
23512,Pink Shirt,Shirt,65.32
23513,HoneyDew Jacket,Jacket,55.8
23514,Magenta Sweatshirt,Sweatshirt,88.82
23515,LightPink Jacket,Jacket,87.59
23516,IndianRed Shirt,Shirt,27.56
23517,Gray Sweatshirt,Sweatshirt,42.88
23518,Peru Jacket,Jacket,36.35
23519,Tomato Sweatshirt,Sweatshirt,29.37
23520,PapayaWhip Shirt,Shirt,23.43
23521,Gold Sweatshirt,Sweatshirt,78.73
23522,PowderBlue Shirt,Shirt,61.63
23523,Beige Shirt,Shirt,39.94
23524,Lime Sweatshirt,Sweatshirt,41.28
23525,MidnightBlue Shirt,Shirt,62.16
23526,Coral Jacket,Jacket,61.96
23527,MediumSlateBlue Sweatshirt,Sweatshirt,23.71
23528,Orchid Sweatshirt,Sweatshirt,42.29
23529,Aquamarine Sweatshirt,Sweatshirt,80.56
23530,Snow Sweatshirt,Sweatshirt,94.49
23531,Aquamarine Shirt,Shirt,88.99
23532,Aqua Jacket,Jacket,33.27
23533,Indigo Sweatshirt,Sweatshirt,88.33
23534,LightCyan Sweatshirt,Sweatshirt,81.26
23535,DarkTurquoise Sweatshirt,Sweatshirt,33.26
23536,RoyalBlue Sweatshirt,Sweatshirt,79.16
23537,Black Shirt,Shirt,45.78
23538,WhiteSmoke Sweatshirt,Sweatshirt,63.54
23539,LightPink Jacket,Jacket,63.55
23540,LightSlateGray Shirt,Shirt,21.67
23541,SlateBlue Shirt,Shirt,39.91
23542,MediumSeaGreen Sweatshirt,Sweatshirt,30.84
23543,Plum Shirt,Shirt,32.03
23544,DarkOrange Jacket,Jacket,29.56
23545,BlueViolet Sweatshirt,Sweatshirt,46.61
23546,LightSeaGreen Sweatshirt,Sweatshirt,22.47
23547,PowderBlue Sweatshirt,Sweatshirt,62.51
23548,AntiqueWhite Shirt,Shirt,23.64
23549,Tomato Shirt,Shirt,93.83
23550,Orchid Shirt,Shirt,72.66
23551,Snow Sweatshirt,Sweatshirt,59.74
23552,Brown Jacket,Jacket,88.23
23553,PaleGreen Sweatshirt,Sweatshirt,82.16
23554,WhiteSmoke Sweatshirt,Sweatshirt,64.06
23555,AliceBlue Sweatshirt,Sweatshirt,73.42
23556,SteelBlue Shirt,Shirt,88.73
23557,MediumAquaMarine Sweatshirt,Sweatshirt,24.76
23558,LightBlue Sweatshirt,Sweatshirt,41.73
23559,LightCyan Shirt,Shirt,47.25
23560,Black Shirt,Shirt,22.82
23561,DarkGray Sweatshirt,Sweatshirt,25.51
23562,SaddleBrown Sweatshirt,Sweatshirt,56.62
23563,PapayaWhip Shirt,Shirt,28.34
23564,PaleGoldenRod Sweatshirt,Sweatshirt,28.14
23565,GreenYellow Shirt,Shirt,85.37
23566,DarkViolet Shirt,Shirt,62.95
23567,BurlyWood Shirt,Shirt,58.06
23568,DarkGoldenRod Jacket,Jacket,21.21
23569,DarkSlateBlue Jacket,Jacket,39.79
23570,LightSteelBlue Sweatshirt,Sweatshirt,58.57
23571,AliceBlue Shirt,Shirt,35.9
23572,Linen Sweatshirt,Sweatshirt,53.16
23573,DarkViolet Shirt,Shirt,99.5
23574,PapayaWhip Jacket,Jacket,34.06
23575,MediumTurquoise Shirt,Shirt,90.22
23576,Khaki Jacket,Jacket,79.51
23577,SandyBrown Shirt,Shirt,66.25
23578,GoldenRod Jacket,Jacket,35.68
23579,BlanchedAlmond Sweatshirt,Sweatshirt,77.25
23580,CornflowerBlue Shirt,Shirt,37.73
23581,Aquamarine Jacket,Jacket,49.86
23582,LightGray Shirt,Shirt,43.76
23583,ForestGreen Shirt,Shirt,99.77
23584,LightGray Sweatshirt,Sweatshirt,34.91
23585,OrangeRed Jacket,Jacket,85.62
23586,PaleVioletRed Sweatshirt,Sweatshirt,60.17
23587,LightSeaGreen Sweatshirt,Sweatshirt,75.36
23588,PaleGoldenRod Sweatshirt,Sweatshirt,72.15
23589,Snow Sweatshirt,Sweatshirt,86.37
23590,SteelBlue Shirt,Shirt,79.79
23591,DimGray Shirt,Shirt,54.09
23592,DarkRed Shirt,Shirt,70.0
23593,DimGray Sweatshirt,Sweatshirt,32.31
23594,Indigo Sweatshirt,Sweatshirt,98.91
23595,Lime Jacket,Jacket,78.31
23596,DeepSkyBlue Shirt,Shirt,69.67
23597,Tan Sweatshirt,Sweatshirt,30.38
